stimulus_presentation_id,start_time,stop_time,orientation,temporal_frequency,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
3815,1636.6903624006366,1638.6920424006366,0.0,1.0,0,0,1,18,21,0,0,2,0,3,69,36,8,0,0,1,0,32,8,3,62,77,0,15,58,16,3,4,57,19,25,78,37,4,14,0,2,42,18,42,42,6,27,0,0,0,10,15,52,5,9,56,81,0,11,12,2,3,2,28,27,1
3866,1789.8183277485455,1791.8199677485454,0.0,1.0,0,0,0,10,11,1,0,0,0,2,70,37,9,0,1,0,0,56,35,2,57,80,0,9,13,7,13,1,45,16,27,55,20,3,22,0,7,35,15,13,66,8,14,0,1,0,0,24,39,1,3,5,19,0,0,3,0,0,3,9,11,1
3884,1843.8634377485453,1845.8651177485456,0.0,1.0,0,2,1,11,13,0,0,0,0,10,78,35,4,0,0,3,0,65,29,0,38,80,0,4,39,17,4,2,59,19,32,86,19,2,41,0,0,35,17,39,28,5,20,0,1,3,0,58,58,8,5,48,51,0,14,8,1,1,9,42,19,1
3893,1870.8860124006367,1872.8876824006365,0.0,1.0,0,5,0,9,11,0,2,2,0,10,70,41,1,0,0,4,1,66,21,0,43,57,1,8,19,6,2,3,41,7,33,67,20,7,29,0,9,23,9,20,40,5,12,1,1,1,0,11,37,1,2,38,37,0,6,3,0,0,6,21,10,0
3924,1963.9637977485452,1965.9654477485456,0.0,1.0,0,0,2,7,16,2,0,0,0,16,87,22,1,3,0,1,0,67,10,1,50,57,1,7,45,18,5,5,45,9,26,94,35,1,16,2,6,38,18,35,45,10,17,0,0,5,8,90,61,3,8,60,72,3,12,9,0,2,14,56,32,3
3939,2009.0013924006366,2011.0030524006365,0.0,1.0,4,2,0,20,11,0,0,0,0,14,72,29,3,1,0,2,0,63,39,1,56,68,3,7,41,22,2,2,48,13,26,95,35,0,19,1,6,48,28,31,38,2,20,0,0,2,6,32,46,3,8,56,84,0,19,3,0,2,14,42,23,2
3966,2090.0691277485457,2092.0707777485454,0.0,1.0,0,0,1,19,5,4,1,0,0,10,80,38,8,0,0,0,0,49,30,0,54,76,0,7,28,11,6,5,50,9,23,69,21,3,12,0,9,31,6,25,42,1,18,0,3,1,0,32,36,4,1,42,51,0,1,5,0,0,7,23,14,5
31030,3264.049852400636,3266.051512400636,0.0,1.0,1,6,0,15,5,2,1,0,0,5,57,40,9,1,0,1,0,62,25,5,44,52,4,9,9,2,21,16,23,8,22,34,13,31,9,0,4,17,5,0,55,0,16,1,0,1,0,0,2,0,0,0,5,0,14,0,0,0,1,8,3,4
31089,3441.197867748545,3443.1995277485457,0.0,1.0,0,0,1,14,8,0,1,9,0,14,72,52,3,0,1,4,0,51,23,8,50,73,1,12,23,14,5,3,48,10,32,66,34,22,3,2,9,38,37,19,55,2,45,0,2,0,4,40,9,3,4,3,36,1,103,0,0,0,8,33,7,35
31123,3543.283157748545,3545.2847877485456,0.0,1.0,0,4,0,20,18,0,1,5,0,14,82,53,2,1,0,3,0,86,27,1,46,63,2,12,21,22,6,7,51,11,25,88,37,10,17,1,5,36,25,31,31,2,29,0,0,0,0,33,11,3,13,4,36,0,134,1,0,1,12,38,10,36
31155,3639.3634177485455,3641.3650577485455,0.0,1.0,6,2,0,16,5,0,0,0,0,29,57,40,5,1,0,1,0,82,38,4,50,92,6,16,46,23,0,3,50,12,22,53,40,2,2,47,8,31,29,22,62,16,46,0,8,3,2,12,11,2,2,4,39,0,100,2,1,2,6,46,12,13
31187,3735.443657748545,3737.4452877485455,0.0,1.0,0,2,2,15,3,0,0,0,0,31,48,23,1,0,0,0,0,63,23,2,33,43,0,4,14,7,6,5,32,3,11,33,14,57,2,18,8,23,13,9,41,1,30,0,0,1,1,2,8,1,3,2,6,0,43,0,1,3,2,14,0,8
49302,5005.504632400636,5007.506292400636,0.0,1.0,5,1,2,0,1,2,0,0,5,20,15,11,8,5,0,1,0,18,3,4,17,40,5,13,22,10,3,2,28,6,4,67,29,19,2,4,1,16,12,19,0,8,30,0,1,4,0,5,17,1,1,5,38,0,137,0,0,3,3,33,2,10
49396,5287.740402400636,5289.742062400636,0.0,1.0,15,3,0,8,15,1,0,4,0,20,13,11,4,4,0,1,0,28,6,2,30,34,2,17,23,11,1,1,33,8,6,63,24,20,5,8,3,18,15,28,0,6,29,1,4,1,6,15,18,3,0,9,41,0,137,1,0,3,18,61,3,3
49429,5386.823177748545,5388.8248277485445,0.0,1.0,0,6,2,1,2,1,0,0,0,32,43,23,6,0,0,0,0,48,7,0,33,55,4,10,12,4,12,7,23,7,6,40,15,47,0,23,4,16,5,6,25,1,20,0,0,4,0,1,6,0,1,2,4,0,47,0,3,2,9,29,2,13
3801,1594.6552524006365,1596.6569124006367,0.0,2.0,4,2,0,11,10,5,0,10,0,3,66,47,5,0,0,1,0,45,12,1,58,91,0,13,58,3,0,0,56,18,38,59,23,3,12,0,11,32,0,25,41,1,68,0,0,1,0,7,39,1,4,54,43,0,4,5,0,2,4,16,5,2
3855,1756.7906924006365,1758.7923724006366,0.0,2.0,0,1,0,11,12,0,0,1,0,15,70,47,6,1,0,2,0,60,33,3,51,88,1,7,44,9,2,3,57,12,28,69,26,3,22,0,7,27,19,31,28,4,36,0,0,4,0,9,39,11,6,62,59,2,7,4,0,1,1,37,10,1
3860,1771.8032477485456,1773.8049277485454,0.0,2.0,0,0,1,7,15,0,2,1,0,13,72,38,9,0,0,1,0,60,22,0,53,90,0,11,13,5,6,3,51,10,32,61,24,3,11,1,7,30,12,18,58,2,40,0,1,2,0,9,28,5,5,26,36,1,4,6,0,1,2,15,5,3
3890,1861.8784877485452,1863.8801677485453,0.0,2.0,0,2,0,20,6,0,1,0,0,20,71,32,3,0,0,0,0,68,7,1,56,70,0,7,16,2,5,3,49,6,29,52,14,3,17,0,9,29,11,14,55,2,28,0,0,0,0,0,27,5,1,14,13,0,4,1,0,1,3,4,5,1
3937,2002.9963624006366,2004.9980524006367,0.0,2.0,2,1,2,17,5,0,1,0,0,21,82,39,3,0,0,1,0,61,49,0,55,88,0,15,12,11,14,10,41,1,29,53,16,8,22,1,17,30,21,11,38,4,44,0,3,0,0,2,31,3,0,7,22,0,1,0,0,0,1,12,8,0
31007,3194.992197748545,3196.9938677485457,0.0,2.0,0,1,0,30,10,0,1,3,0,23,71,51,5,0,0,1,0,75,35,3,60,85,3,17,25,16,11,9,46,5,30,64,26,4,0,1,13,30,43,9,16,2,78,0,7,7,0,18,48,1,1,0,9,0,28,0,0,1,0,10,5,7
31019,3231.0222577485456,3233.0239477485457,0.0,2.0,1,6,0,12,4,0,0,1,0,12,57,40,12,0,0,0,0,56,30,3,39,80,7,7,10,4,16,17,24,3,41,41,29,21,3,25,11,21,3,2,45,0,44,4,2,4,0,4,6,0,0,0,4,0,13,0,0,0,1,4,1,27
31059,3351.1225777485456,3353.1242677485457,0.0,2.0,2,0,1,12,4,0,0,2,0,11,35,26,0,3,0,1,0,55,17,6,31,49,2,8,19,6,10,2,23,7,14,36,14,13,2,15,7,14,19,15,6,2,54,0,2,4,0,2,7,0,0,3,14,0,45,0,0,0,0,21,4,10
31091,3447.202887748545,3449.204507748545,0.0,2.0,0,1,0,20,3,0,1,1,0,5,67,62,8,1,3,0,0,68,38,3,53,87,1,13,18,4,8,3,38,10,21,48,29,19,0,2,12,28,22,8,67,1,70,4,0,10,0,3,6,1,1,2,8,0,57,0,1,1,4,15,1,20
31197,3765.4687677485454,3767.4703877485454,0.0,2.0,0,0,0,14,4,0,0,0,0,29,59,60,1,0,0,1,0,70,44,4,56,82,3,13,12,11,15,12,47,5,28,56,26,34,1,27,14,31,33,7,45,3,53,1,4,2,0,0,3,7,3,1,8,0,48,0,0,1,2,10,4,43
49210,4729.273862400636,4731.275542400636,0.0,2.0,0,0,1,5,0,1,0,1,0,30,36,12,3,2,0,1,1,46,21,9,31,45,1,3,16,6,6,1,21,13,14,30,18,50,4,21,6,15,7,17,7,3,45,0,3,6,0,4,8,2,4,10,21,0,61,1,0,3,2,34,0,7
49261,4882.401777748545,4884.4034577485445,0.0,2.0,0,1,0,2,1,0,1,0,0,32,32,12,1,2,0,3,0,42,25,1,29,50,3,3,20,3,3,0,20,9,14,36,16,42,0,11,3,16,13,9,11,0,38,3,0,6,0,1,10,1,0,6,13,0,62,1,0,0,3,36,4,13
49290,4969.474522400637,4971.476202400636,0.0,2.0,5,4,1,4,0,5,0,4,0,30,16,9,6,7,2,3,0,32,7,5,32,64,0,15,19,5,3,3,23,4,17,34,20,24,0,10,12,15,4,12,0,0,56,1,3,10,0,4,27,2,0,8,26,0,62,3,0,4,6,22,1,3
49337,5110.592417748546,5112.594077748546,0.0,2.0,1,0,1,7,2,0,0,4,0,26,32,20,0,4,0,1,0,56,22,1,38,75,2,3,13,7,1,1,19,8,10,44,16,48,2,4,9,14,10,10,2,4,57,0,0,5,0,0,12,1,2,7,11,0,54,0,0,1,4,35,0,6
49389,5266.722847748545,5268.724497748545,0.0,2.0,8,2,2,8,6,1,0,1,0,32,14,13,6,6,1,2,1,35,6,6,37,65,1,14,19,10,2,1,25,9,15,56,29,20,8,5,4,18,8,22,1,3,67,2,8,8,0,2,24,4,5,12,37,0,102,4,0,2,8,39,3,3
3836,1699.7430677485456,1701.7447277485455,0.0,4.0,0,0,1,24,4,0,1,0,0,5,58,51,13,0,0,0,0,58,54,0,53,113,0,12,34,2,1,3,36,9,30,47,29,4,11,0,10,31,5,7,33,3,95,0,2,10,0,1,20,0,2,8,13,0,0,5,0,0,0,7,5,1
3870,1801.8283377485452,1803.8300177485453,0.0,4.0,0,0,0,24,4,0,1,0,0,13,65,41,10,0,0,1,0,64,60,0,63,93,2,12,17,4,2,2,42,5,26,36,29,6,4,0,13,29,7,3,39,2,80,0,2,6,1,6,23,0,0,3,14,0,0,2,0,0,1,10,3,0
3907,1912.9211224006367,1914.9227824006366,0.0,4.0,0,0,0,18,2,0,1,0,0,11,77,35,6,0,0,1,0,64,54,2,56,103,0,6,10,1,5,6,27,4,29,36,33,6,4,1,9,18,3,3,45,1,69,0,7,5,0,6,22,0,1,3,10,0,0,0,0,1,0,4,2,0
3931,1984.9813224006366,1986.9829824006365,0.0,4.0,7,0,0,19,7,0,1,0,0,7,75,43,3,0,0,0,0,57,66,2,56,107,1,8,28,1,1,2,31,5,26,40,31,4,6,0,26,21,5,6,32,0,77,2,0,8,0,4,23,1,0,3,5,0,2,2,0,1,1,8,4,2
3941,2015.0064024006365,2017.0080724006366,0.0,4.0,8,0,3,19,3,0,0,0,0,5,64,50,7,1,0,1,0,71,82,2,59,88,2,12,21,7,2,1,38,4,43,43,21,6,12,0,19,25,6,3,37,0,73,2,4,7,2,5,14,0,1,5,9,0,1,0,0,0,0,2,1,0
3947,2033.0214624006367,2035.0231224006366,0.0,4.0,0,2,3,15,1,0,0,0,0,11,71,38,6,0,0,1,0,58,69,0,56,98,0,8,12,3,1,4,31,2,36,46,32,4,7,0,12,17,5,1,30,0,72,1,2,11,0,5,11,1,3,3,6,0,1,0,0,0,0,3,1,0
3956,2060.0440477485454,2062.0457377485454,0.0,4.0,0,0,5,5,1,0,0,0,0,16,62,36,8,0,0,1,0,57,49,1,55,92,0,8,23,4,13,5,21,4,34,41,23,6,2,0,14,21,5,4,12,0,70,1,0,10,0,9,12,1,4,1,9,0,0,1,0,1,2,2,1,0
3990,2162.1293177485454,2164.130987748545,0.0,4.0,10,1,0,10,0,0,0,0,0,13,55,29,12,2,0,2,0,58,64,3,52,79,0,5,16,4,11,6,31,0,29,21,16,2,3,0,22,22,3,5,50,3,67,1,1,7,0,4,4,2,1,5,11,0,1,0,1,0,1,3,7,0
31071,3387.152717748545,3389.1543477485457,0.0,4.0,0,2,0,26,5,2,4,0,0,4,66,75,13,2,0,10,0,88,66,3,53,114,2,6,31,2,1,5,29,6,40,35,48,11,1,0,21,27,25,6,25,0,103,0,6,17,0,0,3,1,2,0,9,0,33,1,0,0,2,21,11,21
31104,3486.2354524006364,3488.237122400636,0.0,4.0,0,10,0,5,0,0,0,0,0,7,43,32,1,0,0,1,0,37,44,1,44,64,7,10,6,0,36,8,12,0,29,15,17,61,1,17,8,8,0,1,64,0,22,0,0,2,0,0,1,2,0,0,0,0,2,0,0,0,1,2,0,5
31119,3531.273077748545,3533.2747377485457,0.0,4.0,10,2,0,23,4,0,1,0,0,15,73,69,5,0,0,2,0,104,61,16,53,83,9,8,35,9,8,6,47,4,31,43,43,14,1,0,30,33,15,11,26,0,95,0,6,6,0,3,6,1,2,1,18,0,82,0,0,1,7,14,7,29
31161,3657.3784377485454,3659.3801077485455,0.0,4.0,2,0,2,18,2,1,4,2,3,6,55,52,8,13,1,1,0,82,59,4,47,78,3,14,17,3,8,9,26,1,24,22,26,50,3,32,15,23,5,5,37,1,70,6,1,15,0,0,5,2,1,1,0,0,14,0,0,1,1,7,0,19
49226,4777.313992400636,4779.315662400636,0.0,4.0,0,0,0,5,1,1,0,1,1,22,22,12,4,2,1,0,0,44,19,7,33,51,4,5,20,6,4,3,26,12,14,40,18,31,2,13,1,16,10,15,0,3,63,0,1,3,0,0,15,1,3,4,25,0,74,0,0,1,2,26,1,11
49269,4906.421827748545,4908.423507748546,0.0,4.0,0,0,0,4,1,0,1,0,0,21,26,13,1,0,0,2,0,37,15,2,35,43,3,5,15,6,2,2,22,7,15,32,17,44,2,9,3,12,13,10,0,1,55,0,4,5,0,1,10,3,0,6,17,2,60,0,1,0,1,24,2,13
49431,5392.828207748546,5394.829847748546,0.0,4.0,0,6,4,3,0,0,0,0,0,33,41,18,6,0,0,1,0,41,26,3,45,76,3,6,23,3,34,9,22,1,22,27,28,59,0,15,17,22,4,1,31,0,42,2,0,2,0,0,4,0,0,0,3,0,17,0,0,0,11,39,2,11
3834,1693.7380777485455,1695.7397177485454,0.0,8.0,6,0,1,19,5,1,1,0,0,5,49,47,11,0,0,1,0,42,72,2,54,105,3,11,46,3,4,5,41,4,33,41,37,5,16,0,24,27,6,6,30,0,97,1,0,12,0,1,20,0,1,5,20,0,1,4,0,0,0,10,10,0
3875,1816.8408524006365,1818.8425324006366,0.0,8.0,0,1,2,13,1,0,1,0,0,2,46,45,7,0,1,1,0,50,92,2,55,120,0,8,35,1,7,1,27,6,39,21,44,6,22,0,12,20,2,0,18,0,79,1,0,6,1,2,1,3,0,1,5,0,0,1,0,0,1,28,12,1
31108,3498.245492400636,3500.247162400636,0.0,8.0,0,3,0,27,1,0,3,0,0,6,51,47,12,0,1,3,0,84,95,9,53,80,15,13,12,0,7,5,14,0,33,25,56,24,3,9,6,21,5,2,32,0,66,3,0,9,0,0,0,8,1,0,2,0,7,0,0,0,0,14,2,14
31111,3507.252987748545,3509.254697748545,0.0,8.0,0,5,0,7,1,0,0,0,0,14,32,23,3,0,0,0,0,36,53,5,34,67,6,12,13,0,4,11,13,4,33,11,28,45,6,5,2,9,0,1,32,0,22,0,0,4,0,0,1,2,0,0,2,0,7,0,0,0,1,2,1,18
31154,3636.360862400636,3638.3625424006373,0.0,8.0,2,3,0,8,3,0,2,0,0,28,37,15,3,0,0,1,0,59,63,4,44,84,5,11,27,4,1,11,23,6,37,23,41,35,9,15,10,14,4,4,21,1,64,1,2,13,0,2,3,1,0,0,9,0,34,1,0,0,5,46,2,10
31172,3690.406022400636,3692.407692400636,0.0,8.0,1,0,0,25,0,0,1,0,0,11,55,51,9,0,0,1,0,77,88,2,55,98,6,15,14,3,2,4,16,2,38,33,49,44,0,16,13,25,5,2,38,0,85,1,1,12,0,2,3,7,1,0,2,0,5,0,0,0,0,7,2,29
49211,4732.2763677485445,4734.2780177485465,0.0,8.0,0,1,0,5,3,0,0,2,2,24,16,4,8,3,0,1,4,44,12,8,23,52,2,6,36,7,7,1,18,11,13,35,28,41,5,19,4,15,1,18,0,3,49,0,5,4,0,2,16,2,3,11,30,0,86,0,0,2,4,54,1,1
49220,4759.298962400636,4761.300622400636,0.0,8.0,1,0,0,9,0,0,0,0,0,20,23,12,8,4,0,1,0,32,22,4,34,56,5,9,34,2,11,5,17,10,22,29,28,40,3,25,5,14,4,10,7,3,47,0,1,0,0,2,9,3,2,1,21,0,63,2,0,0,8,42,1,6
49247,4840.366667748545,4842.3683477485465,0.0,8.0,0,0,0,3,2,0,1,0,0,20,24,7,2,1,0,1,0,37,23,3,30,53,2,3,27,5,0,1,19,7,9,21,28,41,0,5,2,10,5,11,0,4,54,1,5,5,0,1,9,1,1,1,11,0,69,2,0,0,1,42,3,5
49264,4891.409312400636,4893.410982400636,0.0,8.0,0,1,0,1,0,0,0,0,0,16,24,8,4,0,0,3,0,27,32,2,29,61,1,7,25,1,2,2,14,6,20,25,30,44,4,6,2,12,3,5,5,4,35,0,1,0,0,1,7,1,0,1,13,0,50,0,0,0,1,25,3,10
49277,4930.4419377485465,4932.443597748546,0.0,8.0,0,0,0,0,0,0,2,0,0,40,21,5,1,0,0,1,0,41,18,2,26,39,0,5,12,5,8,0,16,3,8,19,22,41,1,13,0,10,6,7,0,5,54,0,3,3,0,1,15,1,5,3,8,0,48,2,0,0,2,29,1,8
49284,4951.459472400637,4953.461152400636,0.0,8.0,5,0,1,7,4,0,1,0,0,20,20,9,8,3,1,2,1,38,14,9,34,62,2,8,38,2,4,1,23,5,11,32,30,56,0,30,4,15,1,13,0,2,68,1,4,4,0,3,13,0,0,5,20,0,71,0,0,5,4,46,0,0
49301,5002.5020677485445,5004.5037877485465,0.0,8.0,5,3,1,3,3,2,0,1,3,23,15,12,8,0,1,2,0,41,11,16,34,87,1,9,30,4,3,1,18,6,29,39,39,35,4,8,5,19,2,22,0,1,80,1,1,11,0,6,25,0,3,5,34,0,67,3,0,4,2,41,3,2
49361,5182.652617748546,5184.654257748545,0.0,8.0,1,0,1,9,0,0,4,0,0,21,31,19,0,0,0,2,0,49,54,4,43,78,0,8,8,1,1,6,3,0,23,19,30,36,1,9,12,11,1,2,2,0,68,0,0,2,0,0,3,0,0,0,2,0,1,0,0,0,0,17,2,16
49363,5188.657607748545,5190.659277748546,0.0,8.0,0,3,2,0,0,0,0,0,0,15,15,2,0,0,0,0,0,21,22,2,35,47,2,4,15,1,1,7,9,3,16,13,22,36,0,6,0,9,7,5,1,0,49,2,2,5,0,1,8,0,0,1,7,0,26,0,0,0,1,15,2,7
3816,1639.6929277485456,1641.6945677485455,0.0,15.0,0,0,4,29,1,0,0,0,0,1,29,24,23,4,0,1,0,35,89,2,48,100,0,2,48,0,1,3,25,14,50,46,35,7,25,0,7,22,0,2,11,0,89,0,0,0,0,1,7,2,2,0,7,0,0,0,0,0,0,1,0,0
3822,1657.7079377485454,1659.7095877485456,0.0,15.0,0,0,3,23,2,0,1,0,0,5,43,24,18,2,2,1,0,32,98,1,47,83,0,2,20,3,1,5,13,7,44,32,26,5,19,0,4,15,1,5,25,0,66,0,0,0,0,1,3,0,0,1,3,0,0,0,0,0,0,1,0,1
3872,1807.8332977485452,1809.8350077485452,0.0,15.0,0,1,2,29,1,0,1,0,0,1,40,31,19,2,0,0,4,50,117,6,54,104,0,13,16,0,0,5,19,3,44,34,27,10,8,0,3,17,0,2,10,0,63,2,1,0,0,0,1,5,0,0,13,0,0,0,0,0,0,0,0,0
3922,1957.9587677485456,1959.9604377485452,0.0,15.0,0,1,6,20,0,0,1,0,0,9,34,40,16,1,0,2,0,41,90,3,51,115,0,6,33,1,1,3,25,7,69,35,38,3,30,0,2,16,0,1,10,0,82,0,0,0,0,4,8,2,0,2,10,0,0,0,0,0,0,3,1,0
3996,2180.1443577485456,2182.146037748545,0.0,15.0,0,0,1,14,0,0,0,0,0,10,47,30,17,2,0,0,0,46,106,1,41,84,0,6,7,1,2,8,17,1,42,34,22,9,21,0,2,12,1,1,32,0,82,0,0,0,0,2,2,2,2,0,6,0,0,0,0,0,0,0,0,0
31087,3435.192857748545,3437.194477748545,0.0,15.0,0,2,0,31,0,0,2,0,0,3,43,48,17,3,0,0,0,80,119,1,40,91,12,19,5,0,0,10,7,1,32,32,34,46,2,0,0,13,3,0,15,0,68,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,13
31132,3570.305692400636,3572.307362400636,0.0,15.0,0,0,0,23,1,0,2,0,0,9,52,56,13,0,0,1,0,64,105,11,55,99,10,17,16,1,8,12,9,0,41,37,34,42,19,0,1,14,1,1,20,0,93,0,0,0,0,1,0,8,1,0,1,0,4,0,0,0,0,0,0,3
31148,3618.345822400636,3620.347502400636,0.0,15.0,0,1,0,22,0,0,1,0,0,26,30,5,10,9,1,0,3,63,78,4,53,66,11,16,4,3,6,12,10,0,32,28,20,57,6,18,4,6,0,1,38,0,37,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24
31167,3675.3935177485455,3677.3951377485455,0.0,15.0,0,0,0,23,0,0,1,0,0,8,48,47,17,0,0,1,0,55,103,5,51,91,4,13,10,1,2,14,12,2,46,34,36,42,13,7,0,19,2,0,29,0,78,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,14
49282,4945.454462400636,4947.456132400636,0.0,15.0,2,0,0,7,0,2,1,0,0,21,14,13,1,2,0,2,4,34,21,8,27,55,1,12,29,0,7,4,11,9,9,18,21,28,4,12,3,9,4,7,0,4,65,0,1,1,0,1,10,0,0,4,15,0,19,0,0,1,0,11,0,4
49322,5065.554792400636,5067.556462400637,0.0,15.0,4,4,1,0,4,0,3,1,0,12,9,6,3,1,0,1,5,22,4,3,23,45,2,2,43,5,1,3,16,8,12,35,27,41,0,4,1,13,7,14,1,2,45,0,1,5,0,1,20,2,2,4,29,1,100,1,1,1,6,65,8,8
49325,5074.562307748545,5076.563967748545,0.0,15.0,4,1,0,8,4,1,5,0,0,12,9,10,4,1,0,2,3,33,7,4,27,66,1,3,56,6,1,3,21,14,6,21,25,32,1,9,4,15,4,23,1,3,64,1,4,6,0,6,17,0,2,10,44,0,90,1,0,3,4,49,4,1
49362,5185.655122400636,5187.656792400636,0.0,15.0,0,1,0,9,0,0,4,0,0,18,10,9,2,2,0,1,0,37,56,3,46,74,3,9,13,3,1,11,3,1,22,25,17,44,1,1,1,6,2,1,7,1,49,0,0,0,0,1,1,1,0,0,3,0,4,0,0,1,0,6,0,27
49386,5257.715322400636,5259.7169924006375,0.0,15.0,0,1,1,5,3,0,0,0,1,19,22,8,6,4,1,3,8,30,8,2,18,63,2,7,50,7,2,1,20,9,11,15,37,31,0,9,5,8,3,12,0,1,62,0,11,7,0,3,25,5,2,5,32,0,99,1,0,2,5,44,13,5
49402,5305.755442400636,5307.757122400636,0.0,15.0,4,0,1,9,0,2,1,0,0,18,12,9,6,1,0,2,7,38,17,5,23,58,0,11,31,0,5,2,16,9,9,16,22,39,2,15,9,11,4,7,1,2,60,0,2,1,0,2,18,3,1,4,22,0,54,1,1,2,8,29,2,2
3863,1780.8107624006366,1782.8124424006367,45.0,1.0,0,4,2,0,0,2,1,0,0,79,7,3,10,0,2,0,0,51,0,0,29,50,0,9,37,17,8,26,37,20,30,49,29,5,29,0,10,49,2,12,33,3,18,0,1,2,0,15,43,0,0,16,55,0,2,7,0,0,14,40,19,2
3900,1891.9035577485456,1893.9052377485452,45.0,1.0,1,0,0,4,2,2,1,0,0,64,35,11,0,2,0,1,1,48,1,0,38,52,2,25,50,40,2,27,50,43,17,74,42,3,65,0,4,48,10,44,41,13,12,0,1,0,0,29,36,0,2,103,91,0,20,1,0,0,16,57,23,3
3964,2084.064097748545,2086.065787748545,45.0,1.0,0,1,0,0,1,0,1,0,0,105,14,4,9,13,0,0,0,75,1,0,31,42,10,35,32,34,13,20,49,31,13,62,37,3,26,1,2,49,18,36,53,10,21,0,0,3,0,64,54,2,3,53,90,3,6,12,0,2,19,58,38,3
3981,2135.106752400636,2137.108412400636,45.0,1.0,0,6,0,0,0,0,0,0,0,84,1,0,6,0,0,0,0,40,1,0,26,32,0,8,6,4,21,14,23,5,24,22,5,21,14,0,8,20,4,1,39,0,9,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,3,12,1,1
31051,3327.1025077485456,3329.1041977485456,45.0,1.0,0,2,0,2,0,0,0,0,0,51,4,3,0,0,0,3,0,33,2,9,17,14,4,5,26,4,9,8,17,11,13,17,13,25,2,25,4,18,10,9,3,0,37,0,1,2,0,4,11,1,0,0,18,0,35,1,0,2,0,12,1,10
31063,3363.132627748545,3365.134267748545,45.0,1.0,2,0,0,3,0,0,2,0,0,88,8,8,8,0,0,1,0,117,4,5,32,66,3,15,45,20,16,22,32,15,14,39,42,2,11,43,5,50,30,33,67,4,37,0,7,1,0,42,9,2,0,2,77,1,95,2,0,2,15,64,22,25
31094,3456.210372400636,3458.212042400636,45.0,1.0,0,10,1,0,0,0,0,1,0,63,3,1,2,0,0,0,0,32,0,2,31,31,0,10,12,2,19,16,19,1,28,23,15,48,13,0,11,21,1,1,47,0,8,0,1,0,0,0,0,1,0,0,1,0,12,0,0,1,0,2,0,8
31162,3660.380932400636,3662.382622400636,45.0,1.0,1,1,0,1,0,0,2,0,2,85,6,1,6,2,1,1,6,63,0,4,31,39,3,19,29,20,7,17,33,25,23,49,23,21,13,32,12,47,2,13,64,3,22,1,0,1,0,27,6,0,0,0,31,1,52,0,0,1,17,38,5,24
31164,3666.385962400636,3668.387632400636,45.0,1.0,1,0,0,3,0,0,2,0,0,86,5,3,5,1,0,0,1,66,0,2,34,39,1,43,27,23,2,25,42,28,27,47,33,15,23,38,14,42,3,26,65,8,23,1,0,0,0,28,6,0,0,0,36,0,70,0,0,1,20,41,7,25
31192,3750.456192400636,3752.457862400636,45.0,1.0,0,1,0,7,0,0,1,2,0,98,6,6,3,0,0,0,5,74,0,7,36,43,1,24,32,31,7,22,39,26,26,56,37,11,18,44,9,53,13,18,51,5,22,0,2,0,0,23,9,4,1,5,41,1,109,7,0,3,14,42,19,32
49224,4771.308992400636,4773.310662400636,45.0,1.0,5,0,0,9,0,0,2,0,2,43,5,1,1,2,1,0,0,48,3,2,21,16,2,10,17,1,8,7,16,8,8,14,12,35,8,26,5,11,12,19,18,7,22,0,3,0,0,2,13,0,0,2,16,0,47,3,0,8,3,23,1,7
49336,5107.589912400636,5109.591582400636,45.0,1.0,3,1,0,0,0,0,0,0,6,44,0,4,9,0,0,0,0,44,0,3,16,25,1,6,25,4,5,7,14,18,7,19,14,42,7,20,3,17,17,15,3,3,50,1,1,4,0,2,15,0,1,4,21,1,66,1,0,2,0,26,3,12
49376,5227.690232400636,5229.691912400636,45.0,1.0,4,0,0,0,0,1,0,0,0,55,0,1,1,0,0,1,0,53,0,0,30,41,3,15,25,6,7,18,19,9,16,30,19,42,10,22,9,32,4,2,39,8,14,0,0,1,0,3,4,2,2,2,19,0,47,1,3,4,17,38,1,16
49406,5317.765492400637,5319.767152400636,45.0,1.0,6,1,0,0,0,4,0,0,0,38,0,0,2,2,0,0,0,45,0,1,12,24,1,5,18,5,3,7,3,12,6,23,13,55,3,12,5,22,6,4,0,2,32,1,0,1,0,7,12,1,2,0,28,2,55,0,0,3,10,40,0,4
49416,5347.790562400636,5349.792232400636,45.0,1.0,0,11,0,0,0,0,1,0,0,53,1,6,10,0,0,1,0,42,0,0,28,42,3,12,29,1,8,18,16,6,14,39,12,41,1,34,9,21,3,5,46,0,8,0,0,1,0,0,3,0,1,1,13,0,30,0,0,0,16,32,1,37
3925,1966.9662724006366,1968.9679424006365,45.0,2.0,0,0,0,2,0,0,1,0,0,101,0,2,1,0,0,1,0,60,0,1,32,45,0,19,17,22,6,27,34,18,29,36,28,8,41,0,20,40,20,19,78,1,22,1,1,0,0,27,37,0,0,12,33,0,2,4,0,1,7,26,12,1
